id,price,nebenkosten,kaltmiete,location_postalCode,location_cityName,location_street,roomSize,description
3000179,15.6250,60,190,48161,Münster Gievenbeck,Twenteweg,16,"Schönen guten Tag,wir, Friederike und Lydia, suchen einen neuen Mitbewohner oder eine neue Mitbewohnerin zur Zwischenmiete für fünf Monate! Wenn Du also ab Januar ein Zimmer brauchst und Dich u.a. mit den Worten nett und unkompliziert beschreibst, melde Dich! Wir sind keine reine Zweck-WG. Wir sitzen gern zusammen in der Küche und quatschen etwas, müssen aber auch nicht 24/7 aufeinander hängen.Auf unserem Balkon kann gegrillt werden, ebenso wie im Garten, den wir mitbenutzen dürfen. Du kannst unsere Waschmaschine im Keller mitbenutzen, wo sich auch ein Trockenkeller befindet. Bad und WC sind bei uns separat: Also kein Warten, wenn jemand länger duscht! -)In direkter Nähe fahren drei verschiedene Buslinien, auch 2 Nachtbusse. Gute Einkaufsmöglichkeiten sind fußläufig zu erreichen."
3000190,11.6667,0,140,26382,Wilhelmshaven Heppens,Helgastraße,12,"Ich biete hier mein WG-Zimmer an.Aus persönlichen Gründen ziehe ich aus, sonst würde ich hier bleiben.Das Zimmer ist ca. 12 qm groß. Der Zustand ist gut.In den 140 Euro sind alle Kosten enthalten: Miete, Wasser, Heizung, Strom, Internet. Es kommen keine weiteren Kosten dazu.Das Bad ist im Vergleich zu anderen WG´s relativ groß.Küche hat einen Gas-Herd/Backofen.Das Mehrfamilienhaus hat eine ruhige Lage und von den anderen Hausbewohnern bekommt man so gut wie nichts mit. Es sindälter Menschen oder Familien.(4 Parteien).Zur Fachhochschule braucht man mit dem Bus(Linie 2) ca. 15 Minuten und zum Bahnhof(Linie 1) ca. 10 Minuten. Beide Buslinien fahren alle 20 Minuten.Einkaufsmöglichkeiten sind 5 Minuten zu Fuß von hier entfernt. (Combi, Aldi und Co.)Meine zwei Mitbewohner studieren beide an der Fachhochschule Wirtschaftsingenieuerwesen.Bitte meldet euch bei meinem Mitbewohner, wenn ihr Interesse habt und euch die Wohnung anzugucken.Name:Laurent VermueEmail: Handy: ----/-------Zimmer ist ab sofort frei."
2000439,14.5455,0,160,7747,Jena Jena-Lobeda,Ernst-Schneller-Strasse,11,"Hallo,ich biete ein schönes WG Zimmer in einer netten Mädels WG. Die Möbel sollten übernommen werden. Wir haben einen Gemeinschaftsraum und ein Bad mit Badewanne.Bis in die Stadt sind es mit der Bahn15 min und die Haltestelle ist in einer Minute zu erreichen. Nebenan ist Rewe, Aldi und Rossmann. Das Klinikum ist direckt gegenüber.Also wenn ihr Interesse habt meldet euch bei mir"
1008531,11.9048,20,230,91054,Erlangen Innenstadt,Henkestrasse,21,"WG mit großem gemeinsamem Wohnzimmer, sehr zentral gelegen,geräumiges Zimmer und Mitbewohnern mit denen man auch malein bier trinken gehen oder zusammen kochen kann. bitte anrufen und keine mails"
1008532,11.6667,0,175,50937,Köln Sülz,einhardstrasse,15,"Das Zimmer ist klein aber fein, die Bewohner nett...und die Strassenbahnanbindung perfekt!!!DasHaus ist alt hat aber seinen eigenen Charme..."
2000445,15.7143,0,330,70182,Stuttgart Mitte,Jakobstrasse,21,"einer zieht aus und deswegen brauchen wir jemanden neues, der das 21 qm große zimmer in unserer wg bewohnt. wir sind alle architekten und von ausgesuchter freundlichkeit. wenn duinteresse hast bei uns zu wohnen - sehr zentral, altbau, pipapo, ... - dann melde dich und wir machen einen besichtigungstermin aus.beste grüße, im auftragmoritz"
1008533,14.8000,43,327,50935,Köln Lindenthal,Bachemer Str.,25,"Suche eine/n nette/n unkomplizierte/n WG-Partner/in für ca. 25m² großes Zimmer mit integrierter Pantyküche (Küchenzeile im Zimmer ) in Lindenthal nähe Lindenthalgürtel (5 Minuten bis zur Uni, 2 Minuten bis zum Stadtwald) ab sofort. Großes Fenster und Parkettboden, neu renoviertes Duschbad. Miete: Kaltmiete: 272,- €, NK: 43,-€, Strom:31,- €, Netcologne (Telefon- u. 6000er DSL-Flat): 19,80€ = 365,80 € gesamt. 3 Monatsmieten Kaution. Sehr gute KVB-Anbindung (Linie 7/13 oder Bus 139). Einkaufsmöglichkeiten (Plus, Rewe, Schlecker, Rossmann) sehr nah gelegen. Möchte noch auf meinen Stubentiger hinweisen! Der April ist bereits voll bezahlt."
3000194,8.2500,0,330,10247,Berlin Friedrichshain,Frankfurter Allee,40,"Liebe WG-Suchenden,wir suchen für Ende Dezember/Januar eine neue Mitbewohnerin für unsere 4er-WG in Friedrichshain.Die Lage der WG ist super:- direkt am U-bahnhof Samariterstraße (Frankfurter Allee Ecke Voigtstraße)- 5 Gehminuten von der S-Bahnhaltestelle Frankfurter Allee- 2 Gehminuten zu Netto, Fitness First, der Videothek, dem  Kopierladen, 3 Spätkaufs und mehreren Geschäften- 5 Gehminuten zum Ringcenter- 5 Gehminuten zur Simon-Dach-StraßeDas Zimmer:Das Zimmer ist ca. 38 qm groß, wunderschön und hell. Es ist ein Eckzimmer und hat sogar einen kleinen Wintergarten. Die Fenster liegen zwar zur Frankfurter Allee hin, wir haben jedoch neue Fenster bekommen, so dass man den Verkehr so gut wie nicht hört. Ich bin sehr traurig, dass ich das Zimmer aufgeben muss und bin mir sicher, Ihr werdet begeistert sein.Die Wohnung:Sie liegt direkt an der Frankfurter Allee, die meisten Zimmer befinden sich jedoch in einer Nebenstraße (Voigtstr.).Wir wohnen im 4. OG und haben keinen Aufzug.Es gibt außerdem einen Innenhof, wo man Fahrräder abstellen kann und einen großen Keller.Die Wohnung ist insgesamt 158qm groß und wir haben ein Bad und eine große Küche mit Sofa.Eine Spülmaschine gibt es nicht, aber dafür eine Badewanne und eine Waschmaschine.Die Mitbewohner:Dort wohnen bleiben 2 Männer und eine Frau:Eion ist 27 alt, Ire und Webdesigner.Juan Pablo ist 35 Jahre alt, Mexikaner und schreibt gerade seine Doktorarbeit.Alicja ist 34 Jahre alt, Kanadierin und Make-up artist. Wir alle sind sehr freundlich und aufgeschlossen. In unserer Freizeit machen wir gerne Sport, gehen in Kneipen, auf Konzerte, in Clubs oder unternehmen etwastagsüber.Unter der Woche mögen wir es eher ruhig, aber am Wochenende gehen wir meistens (teilweise auch recht lange) aus.Wir halten die Wohnung gerne sauber und ordentlich, sind aber nicht penibel.Wir suchen:Wir suchen eine Frau zwischen 25 und 37, die wie wir freundlich und aufgeschlossen ist. Außerdem jemanden, der mit auf den Mietvertrag geht (siehe unten).Fazit:Die Lage der WG und das Zimmer ist super.Der Preis von 330€ beinhaltet alles, d.h. Miete, Nebenkosten, Internet, etc.Wichtige Voraussetzungen:Wir suchen jemand, der zusammen mit Juan Pablo den Mietvertrag übernimmt.Alle Rechnungen laufen auf Juan Pablo, so dass keine zusätzliche Arbeit entsteht, die folgenden Bedingungen sind jedoch nötig, dass die Hausverwaltung zufrieden ist:1. Nachweis der letzten 3 Monatsgehälter bzw. des zukünftigen Gehalts(eine Bürgschaft der Eltern geht bestimmt auch)2. Schufaauskunft (kann man im Telefonladen beantragen)3. Nachweis des letzten Vermieters über Mietschuldenfreiheit4. deutsche Staatsbürgerschaft (da alle anderen aus dem Ausland kommen besteht die Hausverwaltung darauf, dass zumindest eine Person aus Deutschland kommt bzw. perfekt Deutsch spricht, dies erleichtert Telefonate und das Kommunizieren mit Handwerkern)Diese Dinge müssten dann Mitte Dezember vorliegen.Bitte meldet Euch nur, wenn Ihr alle Voraussetzungen erfüllt, wir wollen niemandem die Zeit stehlen.Wie gesagt, ich bin sehr traurig, dass ich das Zimmer aufgeben muss, da ich aus Berlin weggehe, und bin mir sicher, jeder von Euch wird davon begeistert sein.Bitte ruft mich an und schreibt keine Emails!(Unter der Woche bin ich ab 15 Uhr erreichbar)Viele liebe Grüße,Ramona ----/-------"
3000201,15.0000,0,210,60322,Frankfurt am Main Innenstadt,Eschersheimer Landstrasse,14,"Nice bright, fully furnished room for zwiechenmiete in the city center will be free from 11th November till 30th November. 10 min walk from Hauptwache, just next to the u-bahn station Gruneburgweg. All shopsare around (Rewe, DM, Penny, Alnatura). 210 euro inclusive internet. Flats shared with 2 female students. If you are interested, pleas email me on I look forward to hear from you!"
2000448,33.2500,40,359,61350,Oberursel (Taunus) ,Bad Homburg,12,"Hallo,ich suche eine nette/n Mitbewohner/in ab 1. März 2012. Das Zimmer ist stilvoll eingerichtet mit Bett, Kleiderschrank, Schreibtisch, Fernseher und mit Blick aufs Grüne.Die Wohnung (Neubau) ist hell und sehr schön.Bushaltestelle, Post, Bäckerei, Bank sind zuFuß in 2 min zu erreichen. Kostenlose Parkplätze stehen zur Verfügung. Das Zimmer kostet 399,- Euro warm pro Monat.Es kann auch für einen kurzen Zeitraum gemietet werden.Freue mich, von Dir zu hören."
1008536,16.6667,30,220,79100,Freiburg im Breisgau wiehre,günterstalstr,15,"ich würde mein zimmer in den Semesterferien gerne vermieten, da ich ein Praktikum mache(vom 20. Feb. - 20. April). Ein- und Auszug sind zeitlich (relativ)flexibel ich kann (evtl) auch schon früher ausziehen oder später kommen.Möbel usw. lasse ich da. Ich wohne in einer supernetten 7er wg, es ist alles da, waschmaschine, spülmaschine und internet...ihr könnt mich gerne anrufen, falls noch fragen offen sind.----/-----------/-------liebe grüßehelen"
3000203,13.6364,0,300,49808,Lingen (Ems) Schepsdorf,Pöttkerdiek,22,"4 Große und helle Zimmer ab dem 15.11.11 in einer großen Wohnung in einem WG Haus frei.Alle Zimmer sind Hell gehalten, komplett möbliert:*Fernseher*Bett*Schreibtisch*Teppich*Kleider Schrankkönnen genutzt werden.Mit dabei ein großes 40 m Wohnzimmer für alle, eine große Küche und ein Bad mit Dusche, Wanne und 2 Waschmöglichkeiten.Alles, um gut ins neue Semester zu starten und sich nichts neues anschaffen zu müssen.Mit im Haus wohnen zwei Nette Männer und eine Frau wovon einer ebenfalls in Lingen studiert.Das Zentrum ist mitdem Fahrrad in 20-30 min. zu erreichen.Ansonsten eine sehr ruhige Lage und selbst wenn es etwas lauter zu geht, sind die Nachbarn weit weg, sodass es kaum jemanden stört.Mit genutzt werden kann die große Terrasse, zb. zum Grillen im Sommer.Ab 300,- warm.Bei Interesse bitte telefonisch bei mir melden.10-15 min mit dem Fahrrad in die Stadt, FH oder BA.Ruhige Lage. Ideal zum Lernen, da die Nachbarn alle im Studenten sind, kann es auch mal Laut zugehen."
3000205,18.9091,0,208,7743,Jena Jena-Stadt,Johannisplatz,11,"Hallo liebe Wohnungssuchende!Da ich wegziehe wird mein Zimmer in einer WG mit 3 supernetten Mädels frei.Du bist aufgeschlossen, gesellig, hygienebewusst, kochst gerne , bevorzugst dein eigenes Bad mit Dusche und Allem was dazugehört, gehst auch mal gerne mit den Mädels weg? Dann ist das hier der richtige Ort für dich.Über die Wohnsituationmuss man wohl nicht viel sagen: Zur Uni 30 Sekunden und alles Andere ist ebenso weit weg.Es kommen monatlich noch 35 Euro für Strom und Internet hinzu.Das nur in Kürze zu uns...mehr beim Gespräch.Wir freuen uns auf dich.Mareen,Susi,Rossi und MaximRuft bitte nur an, keine sms.Euer Maxim 0176 ----/-------"
1008538,17.2222,0,155,7747,Jena Jena-Lobeda,Binswangerstraße,9,"Hallo!Vielleicht seid ihr bald Mitbewohner von zwei unschlagbar netten Jungs in Lobeda-West. Dazu gibt es ein helles 9qm Zimmer, zusätzlich zu einem gemeinsamen Zimmer, wo Kleiderschrank, etc. ihren Platz finden.Mit DSL Flatrate und KabelTV ist euer Zimmer bereits versorgt.Mit der Straßenbahn sind es14 Minuten direkt ins Zentrum, die Einkaufsmöglichkeiten (Plus, Kaufland) liegen praktisch direkt vor der Haustür.Optional kann auch das IKEA-Hochbett Tromsö von mir übernommen werden, an dem unten gleich noch ein Schreibtisch befestigt ist.Im Zimmer ist ein neuer Teppich verlegt."
1008539,12.2222,70,150,37073,Göttingen Innenstadt,Rote Straße,18,"Hallo!!!Wir suchen schnellstmöglich einen netten verträglichen Mitbewohner(in) für ein 18m2 großes Zimmer in einer 4-er WG. Es soll eine nette, nicht zuzweckgebundene WG werden. in den 220€ sind Strom, Fernsehen und Telefonrechnung schon mit drin!!!Freue mich auf eure Antwort!Liebe Grüße,Marlén"
2000456,12.7727,0,281,89073,Ulm Mitte,Schaffnerstr.,22,"wir vergeben ein zimmer in tollsten wg ulms! die wohnung:die wohnung liegt sehr zentral in der schaffnerstrasse mit den üblichen vorteilen: alles direkt vor der haustür und super verkehrsanbindung. die wg liegt im erdgeschoss eines altbaus und hat entsprechend hohe decken. das zimmer zeigt zum hof eines handwerkesbetriebes, somit gibts trotz innenstadtlage überhaupt keinen straßenlärm (nur manchmal ein bisschen krach von den handwerkern.) wasch- und spülmaschine sind vorhanden, telefon und internet funktionieren auch. wir haben eine große küche in der auch geraucht werden darf. es gibt 2 bäder für mädels und jungs, so dass man sich auch bei &#039vollbesetzung&#039 nicht in die quere kommt.die wg:definitiv keine zweck-wg. wenn du abgeschiedenheit suchst, wirst dumit uns wohl nicht glücklich werden. wir sind chaotisch organisiert und kennen keinen putzplan oder dergleichen. das funktioniert alles hervorragend, nur solltest wohl nicht an ordnungswahn leiden. unsere küche ist sehr gesellig und dient uns auch als wohnzimmer. nachdem wir in letzter zeit ein paar wechsel hatten, wollen wir endlich wieder ein vollwertiges mitglied in die wg-familie aufnehmen können.du: ein bisschen hirn solltest du schon haben. ansonsten haben wir keine speziellen anforderungen an deine tätigkeit/alter/nationalität/schuhgröße/etc. am besten du kommst einfach vorbei und wir lernen uns kennen. wir suchen momentan nach einem weiblichen wesen und freuen uns auf deine mail. Einziehen kannst du dann zwischen 1.5. und 15.5. je nach Bedarf."
2000458,13.6667,29,299,52080,Aachen Eilendorf,Karlstraße,24,"Suche eine neue Mitbewohnerin für ein 24 m² großes Zimmer in Aachen-Eilendorf. Bushaltestelle Karlstraße direkt umdie Ecke, genauso wie alle wichtigen Geschäfte. Trotzdem super ruhige Wohnung.Telefonnummer: ----/------- (Anne)"
1008547,11.6000,46,244,35390,Gießen Innenstadt,Katharinengasse,25,"Wir (22, w) suchen eine neue Mitbewohnerin für unsere 3er WG!Die Wohnung liegt mitten in der Innenstadt und ist ausgestattet mit Waschmaschine, kompletter Küche, Keller, Internet- und Phone-Flat.Das zu vergebende Zimmer ist ca. 25qmgroß, hell, sehr schön und hat einen Balkon, der von allen genutzt werden kann.Wenn Du interessiert bist und noch fragen hast, meld Dich einfach bei uns!Wir freuen uns aufDich!"
1008551,14.0625,0,225,21335,Lüneburg Innenstadt,Am Stintmarkt,16,"Hallo an alle!Ich bin im Ausland und vermiete deshalb mein Zimmer zwischen. Ab sofort bis September. Ueber dein Auszugs/mein Einzugsdatum koennen wir aber noch genauer sprechen.Das Zimmer ist echt toll: ), Du hastein eigenes Bad mit Dusche direkt am Zimmer und sehr nette Mitbewohner mit gemeinsamer grosser Kueche. Einkaufsmoeglichkeiten und Bahnhof sind auch super erreichbar. Meld Dich einfach und komm vorbei!"
2000464,22.5000,20,385,8005,Barcelona Poblenou,Pallars,18,"Hallo:-)Mein Erasmussemester ist zu Ende und mein Zimerle in meiner 5er WG hier wird frei. Bisher sind es 4 deutsche Maedel und eine Franzosin. Du wohnst in der Naehe vom Strand, hast alle Einkaufsmoeglichkeiten in der Naehe und bist zu Fussn ca 40 Minuten i Zentrum...ansonsten ist die Metrostation Poblenou 5 Minuten von dir. Genau, das Zimmer ist voll moebliert, ganz hell, denn es hat ein grosses Fenster und einziehen kannst du ab 7. Maerz!!! Bitte schnell melden:-)"
3000219,15.0000,0,300,80803,München Schwabing-Freimann,Rheinstr.,20,"Ich bin beruflich bis Ende November abwesend. Meine Mitbewohnerin ist sehr nett und wir haben eine gemütliche WG. Falls du in November eine Unterkunft brauchst, woschon alles vorhanden ist, um dein weiterleben in München organisieren zu können, ich würde mich über deine Nachricht oder Anruf freuen.Liebe GrüßeMilica"
1008552,14.0625,0,225,21335,Lüneburg Innenstadt,Am Stintmarkt,16,"Hallo an alle!Ich bin im Ausland und vermiete deshalb mein Zimmer zwischen. Ab sofort bis September. Ueber dein Auszugs/mein Einzugsdatum koennen wir aber noch genauer sprechen.Das Zimmer ist echt toll: ), Du hastein eigenes Bad mit Dusche direkt am Zimmer und sehr nette Mitbewohner mit gemeinsamer grosser Kueche. Einkaufsmoeglichkeiten und Bahnhof sind auch super erreichbar. Meld Dich einfach und komm vorbei!"
3000220,10.9524,30,200,4222,Leipzig Plagwitz,Hirzelstarsse,21,"Zum 01.12. wird ein helles, geräumiges Erker-Zimmer in unserer geselligen Wohngemeinschaft frei. Wir sind 2 Männer, der eine studiert, ich bin selbstständig und viel auf Achse. Dein Zimmer ist ca. 21 m² groß, sehr vorteilhaft geschnitten und ruhig gelegen. Die Sonne scheint dir von früh bis nachmittag auf die Nase. Die WG ist ca. 100 m² groß und besitzt ein kleines Gemeinschaftszimmer indem Mensch frühstücken, chillen oder sich mit Freund_innen treffen kann. Das Bad hat ein Fenster, eine Badewanne und ist riesig. Wir überlegen seit langem, ob wir im Bad &#039ne Partyschmeißen sollten, weil dies so groß ist. Vielleicht ist dein Einzug eine Party im Bad wert. ) Wir haben auch &#039n Balkon auf dem ich Tomaten, Möhren und Kräuter anpflanze.Viele Einkaufsmöglichkeiten sind um die Ecke. Zum grillen kannst du in 5 Minuten im Volkspark oder in den Clarapark sein. In deiner Nähe wären drei Spätis, falls der Hunger oder der Durst nach 22 Uhr kommt.Wohnung befindet sich am Adler und bietet somit eine perfekte Verkehstanbindung an.Kosten wären inkl. allem 230 €Meldet euch einfach, wir freuen uns auf euchder Clemensoder----/-------"
2000469,29.5000,45,250,60313,Frankfurt am Main Zentrum,Heiligkreuzgasse,10,"Hi, ich habe in meiner Zweizimmerwohnung ab sofort ein ca. 10m² großes Zimmer anzubieten. Die Wohnung ist sehr zentral gelegen, ca. 300m von der Konstablerwache,ist aber dennoch ruhig und angenehm zum Wohnen. Bad und Küche stehen zur gemeinsamen Benutzung. Internetflatrate, Telefon etc. sind vorhanden. Da ich sehrviel unterwegs bin, kann ich Euch leider keine richtige WG-Atmosphäre anbieten aber dafür eine ruhige Wohnung in einer Netten Umgebung.Ich bin zur Zeit im Ausland unterwegs, komme am WE wieder, daher schreibt mir, wenn Ihr interessiert seid, erst einmal eine EMail. Grüße Lukas"
2000473,15.8947,0,302,8010,raz Geidorf,Geidorfgürtel,19,"Hallo liebe Suchenden,Ich gehe für ein Semester ins Ausland und vergebe für diese Zeit meinZimmer. Vom 01.04 - 01.08. Es is voll möbliert (Kaution 300€)."
3000228,12.1579,100,131,17491,Greifswald Groß-Schönwalde,Makarenkostraße,19,"Hallo liebe Zimmersuchende,ich suche einen Nachmieter für mein Zimmer in einem Doppelapartement des ILG-Studentenwohnheims. Die Mitbewohnerin ist sehr ruhig und kaum zuhause, das heißt man hat quasi die ganze Wohnung für sich alleine! :-)Sie hat auch nichts dagegen, wenn man sich dort ausbreitet, da sie die Küche nicht benutzt. Du kannst es dir also ganz individuell einrichten.Die Lage ist wirklich, trotz des schlechten Image der Umgebung, sehr gut. Man erreicht die Bib und den gesamten Campus in 7 Minuten mit dem Rad. Um dein Rad brauchstdu dir keine Sorgen zu machen, es gibt einen abgeschlossenen Abstellplatz. Was ich noch gut finde,ist,dass es sich um einen Block etwas weiter weg von der Kiste handelt- ist am WE sehr laut. Selbst wenn du nur etwas Vorübergehendes suchst, das unkompliziert ist, kann ichs nur empfehlen. Auch mit der 3-monatigen Kündigigungsfrist ist es nicht so wild. Sobald du einen Nachmieter gefunden hast,lassen sie dich wieder ausziehen. Soweit das Wichtigste,das Zimmer ist frei und man kann ab sofort einziehen.Bei Interesse einfach anrufen.Liebe Grüße,Halina"
